Material;Centro;Tipo de avaliação;Texto breve de material;Última modificação;Tipo de material;Grupo de mercadorias;Unid.medida básica;Grupo de compradores;Código ABC;Tipo de MRP;Classe de avaliação;Controle de preço;Preço;Moeda;Unidade preço;Criado por;Centro Origem
10000669;D050;;RGT DIMERO D COBAS H232 10T ROCHE;20/05/2020;ZROH;AC;CX;070;A;PD;3000;V;433,98;BRL;1;C29407541878;D407
10000673;D050;;PERA INSUF P/PIPDOR;22/04/2020;ZROH;AC;UN;056;C;ZM;3020;V;15,00;BRL;1;C29407541878;D044
10000681;D050;;RGT AST YS07 VTK2 C/20 BMX;19/05/2020;ZROH;AC;KIT;056;C;ND;3000;V;187,17;BRL;1;C29407541878;D019
10000683;D050;;CTR REAL TIME HCV M2000 ABBOTT;03/04/2020;ZROH;AC;KIT;056;B;PD;3000;V;1.050,47;BRL;1;C29407541878;D474
10000685;D050;;RGT REAL TIME HCV M2000 C/4 24T ABBOTT;03/04/2020;ZROH;AC;KIT;056;A;PD;3000;V;3.065,65;BRL;1;C29407541878;D093
10000686;D050;;SOL SHAMPOO 5L BD;19/05/2020;ZROH;AC;FR;056;C;ZM;3000;V;243,21;BRL;1;C29407541878;X002
10000687;D050;;RGT BILIRRUB DIR GEN2 COBAS 100T ROCHE;01/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;42,01;BRL;1;C29407541878;P014
10000690;D050;;DNA SAMPLE PREPARATION GPR PK ROW ABBOTT;01/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;479,14;BRL;1;C29407541878;D043
10000691;D050;;CRONOMETRO (DUPL) 10002881;04/05/2020;ZROH;MAT MED;UN;056;C;ND;3020;V;43,20;BRL;1;C29407541878;D073
10000694;D050;;CLB LIP C/6 1ML SIEMENS;12/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;93,20;BRL;1;C29407541878;D424
10000695;D050;;ANTICORP CD19 PERCP CY5.5 BD;13/04/2020;ZROH;AC;FR;056;C;PD;3000;V;1.262,28;BRL;1;C29407541878;D043
10000696;D050;;PROB AMOST ARCH ABBOTT;07/05/2020;ZROH;AC;UN;056;C;ZM;3000;V;2.748,83;BRL;1;C29407541878;D221
10000697;D050;;ANTICORP CD36 PE BD;03/04/2020;ZROH;AC;FR;056;C;ZM;3000;V;1.067,31;BRL;1;C29407541878;D492
10000698;D050;;PROB ARCH ABBOTT;05/05/2020;ZROH;AC;UN;056;C;ZM;3000;V;2.731,50;BRL;1;C29407541878;D044
10000699;D050;;ANTICORP CYTOMETER SETUP TRACKING BD;20/04/2020;ZROH;AC;CX;056;C;PD;3000;V;988,92;BRL;1;C29407541878;D491
10000701;D050;;ANTICORP CD57 FITC BD;03/04/2020;ZROH;AC;FR;056;C;ZM;3000;V;1.688,40;BRL;1;C29407541878;D492
10000703;D050;;ANTICORP CD45 V500 CLONE 2D1 100T BD;20/04/2020;ZROH;AC;FR;056;B;ZM;3000;V;817,07;BRL;1;C29407541878;D043
10000704;D050;;TB FLUORETO CZ 4ML GBO;20/05/2020;ZROH;MAT MED;UN;056;B;PD;3020;V;0,38;BRL;1;C29407541878;X001
10000707;D050;;MEIO CULT HEMOC AEROBIC PED BAC 30ML;19/05/2020;ZROH;AC;FR;056;B;ZM;3020;V;8,73;BRL;1;C29407541878;D011
10000708;D050;;ANTICORP TCR ALPHA/BETA FITC BD;03/04/2020;ZROH;AC;FR;056;C;PD;3000;V;1.669,30;BRL;1;C29407541878;D093
10000709;D050;;ANTICORP TCR GAMA/DELTA PE BD;13/04/2020;ZROH;AC;FR;056;C;PD;3000;V;1.932,61;BRL;1;C29407541878;D492
10000710;D050;;RGT FOSFORO INORG ADVIA C/6 68ML SIEMENS;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;143,60;BRL;1;C29407541878;D093
10000711;D050;;CLB CALSET SHBG ELEC ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;251,68;BRL;1;C29407541878;D490
10000713;D050;;RGT TGP/ALT ADVIA C/7 2520T 38ML SIEMENS;19/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;100,92;BRL;1;C29407541878;D648
10000716;D050;;RGT BILIRRUB DIR 320T SIEMENS;20/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;59,00;BRL;1;C29407541878;D013
10000717;D050;;RGT PTH 100T ELEC ROCHE;13/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;206,49;BRL;1;C29407541878;D344
10000718;D050;;RGT PCR VARIO PROT C REAT 2192T ABBOTT;01/05/2020;ZROH;AC;KIT;056;A;PD;3000;V;1.893,89;BRL;1;C29407541878;X033
10000719;D050;;RGT UREIA ADVIA C/6 4020T 68ML SIEMENS;01/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;120,33;BRL;1;C29407541878;D488
10000720;D050;;RGT ACTH ELEC 100T ROCHE;23/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;181,06;BRL;1;C29407541878;D386
10000723;D050;;CX PORTA LAM C/2 DIV;20/05/2020;ZROH;MAT MED;UN;056;B;VV;3020;V;0,10;BRL;1;C29407541878;D019
10000725;D050;;CLB CS PEPTIDEO C ELEC ROCHE;23/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;50,69;BRL;1;C29407541878;D474
10000727;D050;;RGT CARTUCH RGT GEM3.5K 150T WERFEN;21/05/2020;ZROH;AC;CR;056;A;PD;3000;V;1.100,00;BRL;1;C29407541878;D352
10000728;D050;;CLB CS DHEA S ELEC C/4 1ML ROCHE;13/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;99,53;BRL;1;C29407541878;D474
10000731;D050;;CLB CALSET ACTH ELEC C/4 1ML ROCHE;23/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;62,07;BRL;1;C29407541878;D474
10000733;D050;;SSIII STEP QRT PCR REAC 500T APPLIED;01/05/2020;ZROH;BIOMOL;KIT;056;C;PD;3000;V;5.948,68;BRL;1;C29407541878;D093
10000734;D050;;RGT CART GEM 3.5 B/H/L/L 450T WERFEN;20/05/2020;ZROH;AC;CR;056;A;ZM;3000;V;0,00;BRL;1;C29407541878;X034
10000735;D050;;CLB A HDL C/6 1ML SIEMENS;03/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;71,61;BRL;1;C29407541878;D044
10000736;D050;;RGT CKMB DIMENS MBI 120T SIEMENS;12/05/2020;ZROH;AC;KIT;056;A;PD;3000;V;120,30;BRL;1;C29407541878;D044
10000738;D050;;MEIO CULT HEMOC ANAEROB BAC/ALER FN 30ML;12/05/2020;ZROH;AC;FR;056;A;ND;3020;V;8,73;BRL;1;C29407541878;D006
10000739;D050;;RGT ABD CAV 60X APPLIED;03/04/2020;ZROH;BIOMOL;KIT;056;C;PD;3000;V;4.590,00;BRL;1;C29407541878;D043
10000741;D050;;RGT QUICK INFLU A+B TEST 25T BMX;19/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;1.320,00;BRL;1;C29407541878;D112
10000742;D050;;RGT LDH DIMENS LDI 480T SIEMENS;20/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;77,55;BRL;1;C29407541878;D419
10000743;D050;;ALG F351 RECOMB CAMARAO IMMU 10T PHADIA;16/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;132,52;BRL;1;C29407541878;D474
10000746;D050;;RGT CART GEM 3.5 B/H/L/L 600T WERFEN;20/05/2020;ZROH;AC;CR;056;A;PD;3000;V;1.200,00;BRL;1;C29407541878;D019
10000747;D050;;RGT POWER SYBR RNA1 PASS 200REAC APPLIED;06/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;1.462,97;BRL;1;C29407541878;D474
10000748;D050;;ALG T9 OLIVE1 16T PHADIA;19/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;67,32;BRL;1;C29407541878;D474
10000752;D050;;AGUL BIOP BARD 16X13CM;04/05/2020;ZROH;RDI;UN;056;C;PD;3020;V;70,00;BRL;1;C29407541878;D043
10000754;D050;;CLB EMIT DROGAS 1 SYVA 14ML SIEMENS;06/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;300,38;BRL;1;C29407541878;D044
10000755;D050;;ALCOOL 70% 100ML;19/05/2020;ZROH;MAT MED;FR;056;C;ND;3020;V;1,95;BRL;1;C29407541878;D148
10000756;D050;;RGT LIP DIMENS 120T SIEMENS;12/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;151,97;BRL;1;C29407541878;X002
10000758;D050;;CLB EMIT DROGAS 3 SYVA 14ML SIEMENS;13/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;0,00;BRL;1;C29407541878;D491
10000775;D050;;RGT LATEX LUPUS ERITEM SISTEM 100T EBRAM;08/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;283,87;BRL;1;C29407541878;D386
10000776;D050;;CLB PROTEINA ESPEC LIQ ADVIA SIEMENS;13/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;464,84;BRL;1;C29407541878;D093
10000778;D050;;CATETER N20 INTRAV JELCO/NIPRO;15/05/2020;ZROH;MAT MED;UN;056;C;PD;3020;V;0,78;BRL;1;C29407541878;D361
10000779;D050;;RGT ACIDO URICO C/5 49-19ML ABBOTT;03/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;147,42;BRL;1;C29407541878;D043
10000780;D050;;RGT N ANTI HAPTOGLOBINA BN 125T SIEMENS;27/04/2020;ZROH;AC;KIT;056;B;ZM;3000;V;176,00;BRL;1;C29407541878;D491
10000783;D050;;CATETER INTRAV JELCO/NIPRO 22G 1.00 BD;13/04/2020;ZROH;MAT MED;UN;056;C;ND;3020;V;0,00;BRL;1;C29407541878;D361
10000784;D050;;RGT HTLV 1+2 GE81 ARCH 500T ABBOTT;01/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;658,80;BRL;1;C29407541878;D490
10000785;D050;;CATETER N24 INTRAV JELCO/NIPRO;15/05/2020;ZROH;MAT MED;UN;056;C;ZM;3020;V;0,78;BRL;1;C29407541878;D044
10000786;D050;;SOL LIMP ADITIVE UNICAP 1000T PHADIA;16/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;299,34;BRL;1;C29407541878;D093
10000788;D050;;CONTRA DOTAREN 15ML GUERBET;15/05/2020;ZROH;RDI;FR;056;A;VV;3000;V;52,44;BRL;1;C29407541878;D043
10000789;D050;;RGT SOL DEVELO UNICAP2500 13200T PHADIA;16/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;178,18;BRL;1;C29407541878;D043
10000792;D050;;LAM SP1000I C/100 ROCHE;19/05/2020;ZROH;AC;CX;070;B;PD;3000;V;43,50;BRL;1;C29407541878;D043
10000793;D050;;SOL STOP 4600T UNICAP 2500 PHADIA;17/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;96,57;BRL;1;C29407541878;D474
10000794;D050;;RGT ANTI HBC TOT ARCH 500T ABBOTT;13/04/2020;ZROH;AC;KIT;056;B;PD;3000;V;885,60;BRL;1;C29407541878;X001
10000795;D050;;SOL LIMP CONCENTR  2500 6500T PHADIA;17/04/2020;ZROH;AC;KIT;056;B;PD;3000;V;247,63;BRL;1;C29407541878;D093
10000796;D050;;FEXOFENADINA C/10 CLORIDRATO ALLEG 180MG;15/05/2020;ZROH;PRÉ-ANALI;CX;056;C;ZM;3020;V;64,27;BRL;1;C29407541878;D043
10000799;D050;;EQUIPO MACROGOTAS INFUSAO GRAVITACIONAL;13/05/2020;ZROH;RDI;UN;056;C;ZM;3020;V;2,70;BRL;1;C29407541878;D044
10000800;D050;;RGT TIRA P/STERANIOS 2% C/100TIRA ANIOS;19/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;1,56;BRL;1;C29407541878;D098
10000804;D050;;GLASS PLATE 4 PIECE ROCHE;19/05/2020;ZROH;AC;CX;070;C;ZM;3000;V;88,40;BRL;1;C29407541878;D479
10000805;D050;;FITA PH UNIV;13/05/2020;ZROH;AC;CX;056;C;PD;3020;V;35,95;BRL;1;C29407541878;D033
10000806;D050;;COL URINA EST AMBAR 80ML (DUPL) 10013666;12/05/2020;ZROH;MAT MED;UN;056;C;ND;3020;V;0,79;BRL;1;C29407541878;D328
10000808;D050;;SOL LIMP TPO STAIN FBS 500ML BD;03/04/2020;ZROH;AC;FR;056;C;ZM;3020;V;446,22;BRL;1;C29407541878;D093
10000810;D050;;RECIP REAC C/4000 ARCH 400T ABBOTT;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;162,59;BRL;1;C29407541878;D044
10000811;D050;;GLUTAROL STERANIOS 2% 5L ANIOS;19/05/2020;ZROH;E-AC-QUIM;GL;056;A;PD;3000;V;146,31;BRL;1;C29407541878;D479
10000812;D050;;GAZE NAO ESTL 13 FIOS C/500 7.5X7.5CM;15/05/2020;ZROH;MAT MED;CX;056;C;PD;3020;V;11,66;BRL;1;C29407541878;P023
10000813;D050;;GAZE ESTL 13 FIOS 7.5X7.5CM;15/05/2020;ZROH;MAT MED;PAC;056;C;ZM;3020;V;2,78;BRL;1;C29407541878;D019
10000814;D050;;RGT RIDASCR TAENIA SOLIUM 96T R BIOPHARM;02/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;849,67;BRL;1;C29407541878;D489
10000815;D050;;SOL CONTRAD DETERGENTE LIQ BD;03/04/2020;ZROH;AC;FR;056;C;ZM;3000;V;217,38;BRL;1;C29407541878;D492
10000816;D050;;CTR LATEX 1ML ALIFAX SPA;20/05/2020;ZROH;AC;KIT;056;C;ND;3000;V;1.650,00;BRL;1;C29407541878;D093
10000817;D050;;CATETER INTRAV INSYTE 0.75 24G BD;15/05/2020;ZROH;MAT MED;UN;056;B;ND;3020;V;2,00;BRL;1;C29407541878;D026
10000818;D050;;CTR RETIC C CELL LH750 9X3ML COULTER;08/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;738,49;BRL;1;C29407541878;D093
10000819;D050;;RGT LH SERIES RETIC LH750 450T COULTER;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;634,78;BRL;1;C29407541878;D093
10000823;D050;;SACO PATOLOG 300X400;21/05/2020;ZROH;AC;UN;056;B;VV;3020;V;0,93;BRL;1;C29407541878;D392
10000825;D050;;CLB ENZIMA I DIMENS 6ML SIEMENS;12/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;574,43;BRL;1;C29407541878;D014
10000829;D050;;RGT TG G2 ELEC 100T ROCHE;13/05/2020;ZROH;AC;KIT;070;C;ZM;3000;V;0,00;BRL;1;C29407541878;D043
10000830;D050;;CLB TG G2 CS ELEC ROCHE;13/05/2020;ZROH;AC;KIT;070;C;ZM;3000;V;0,00;BRL;1;C29407541878;D474
10000834;D050;;RGT HCG ONESTEP ULT 10MUI/ML 50T BIOEASY;15/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;35,00;BRL;1;C29407541878;D003
10000836;D050;;AERO ANEL VED SERING 2 C8000 ABBOTT;05/05/2020;ZROH;AC;UN;056;C;ND;3020;V;46,85;BRL;1;C29407541878;X002
10000837;D050;;AERO ANEL VED SERING AMOST C800 ABBOTT;27/04/2020;ZROH;AC;UN;056;C;ZM;3020;V;73,62;BRL;1;C29407541878;D407
10000841;D050;;TB SOL SALINA 0.85% 3ML P.LABOR;20/05/2020;ZROH;AC;UN;056;C;PD;3000;V;0,92;BRL;1;C29407541878;D419
10000842;D050;;AERO VED TIP1 AMOST C8000 ABBOTT;27/04/2020;ZROH;AC;UN;056;C;ZM;3020;V;254,14;BRL;1;C29407541878;D050
10000843;D050;;AERO VED TIP2 AMOST C8000 ABBOTT;29/04/2020;ZROH;AC;UN;056;C;ZM;3020;V;285,50;BRL;1;C29407541878;D050
10000848;D050;;AERO SERING C8000 1ML ABBOTT;05/05/2020;ZROH;AC;UN;056;C;ZM;3020;V;522,32;BRL;1;C29407541878;D221
10000851;D050;;AERO MISTURADOR C8000 ABBOTT;05/05/2020;ZROH;AC;UN;056;C;ZM;3000;V;1.616,12;BRL;1;C29407541878;D407
10000856;D050;;CUBETA SECAGEM PROB C8000 ABBOTT;05/05/2020;ZROH;AC;CX;056;C;PD;3000;V;550,12;BRL;1;C29407541878;X002
10000868;D050;;FILME LASER DVM DRY 125FLS 20X25 KODAK;21/05/2020;ZROH;RDI;CX;056;A;ND;3000;V;194,41;BRL;1;C29407541878;D020
10000876;D050;;FILME DVE DRY 6850 25X30 C/125 KODAK;15/05/2020;ZROH;RDI;CX;056;C;ND;3000;V;179,89;BRL;1;C29407541878;D241
10000879;D050;;MANGUIT ADUL PVC M S/CONEC CARDIOS;18/05/2020;ZROH;RDI;UN;056;C;ZM;3020;V;117,72;BRL;1;C29407541878;D043
10000882;D050;;ELUTION MICROTBUBES 24X96 QIAGEN;04/05/2020;ZROH;AC;CX;056;A;ZM;3000;V;1.790,22;BRL;1;C29407541878;D093
10000912;D050;;RGT DENGUE IGG/IGM TESTE RAP 25T ALERE;15/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;200,20;BRL;1;C29407541878;D014
10000928;D050;;CTR LIQUICHEK URIN NV1 BIO OXFORD;17/03/2020;ZROH;AC;KIT;056;C;ND;3000;V;0,00;BRL;1;C29407541878;D050
10000929;D050;;RGT CMV M ARCH 100T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;167,83;BRL;1;C29407541878;D043
10000938;D050;;PL AGAR SANG CARN 5% 90MM C/10 P.LABOR;20/05/2020;ZROH;AC;PAC;056;A;PD;3000;V;31,89;BRL;1;C29407541878;P023
10000939;D050;;RGT MSDS IVD FLEX VTK 1536T BMX;19/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;1.550,00;BRL;1;C29407541878;D491
10000940;D050;;CTR LIQUICHEK URINALISE NV2 BIO OXFORD;17/03/2020;ZROH;AC;KIT;056;C;ND;3000;V;0,00;BRL;1;C29407541878;D050
10000941;D050;;CX ISOPOR 3L;04/05/2020;ZROH;AC;UN;056;C;VV;3020;V;3,57;BRL;1;C29407541878;D050
10000942;D050;;RGT ANTI HBC II ARCH 100T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;177,12;BRL;1;C29407541878;D050
10000954;D050;;RGT HCV ARCH 100T ABBOTT;18/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;492,16;BRL;1;C29407541878;X002
10000956;D050;;PL CHROMAGAR KPC 90X15 C/20 P.LABOR;15/05/2020;ZROH;AC;CX;056;C;PD;3000;V;117,10;BRL;1;C29407541878;D085
10000962;D050;;CLB CVP 3K MULTIPAK C/4 2.5ML WERFEN;20/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;185,00;BRL;1;C29407541878;D416
10000975;D050;;RGT PROB AMOST ARCH ABBOTT;06/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;1.027,99;BRL;1;C29407541878;X001
10000979;D050;;SOL CELLPACK 20L ROCHE;20/05/2020;ZROH;AC;GL;070;B;PD;3000;V;102,90;BRL;1;C29407541878;D424
10000987;D050;;RGT DENGUE IGG/IGM C/25 BIOEASY;07/05/2020;ZROH;AC;KIT;056;C;ND;3000;V;0,00;BRL;1;C29407541878;D488
10000988;D050;;AGUL PROMAG 2.5 14X12;15/05/2020;ZROH;RDI;UN;056;C;PD;3020;V;75,56;BRL;1;C29407541878;D044
10000989;D050;;SOL CELLSHEATH 20L ROCHE;19/05/2020;ZROH;AC;GL;070;C;PD;3000;V;198,95;BRL;1;C29407541878;D386
10000990;D050;;RGT MS CHCA VTK 2500T BMX;19/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;84,00;BRL;1;C29407541878;D480
10000991;D050;;RGT MS FA VTK 5000T BMX;19/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;84,00;BRL;1;C29407541878;D480
10000992;D050;;SOL STROMATOLYSER IM 10L ROCHE;11/05/2020;ZROH;AC;KIT;070;B;PD;3000;V;613,85;BRL;1;C29407541878;D489
10001002;D050;;PINCH TUBE C/4 HITACHI ROCHE;30/04/2020;ZROH;AC;PAC;070;C;PD;3000;V;83,27;BRL;1;C29407541878;D480
10001015;D050;;PEL ADES FILME TRANSP PHARMAPORE C/100;15/05/2020;ZROH;AC;CX;056;A;ZM;3020;V;185,85;BRL;1;C29407541878;D123
10001021;D050;;CLB ISE ALTO HITACHI 30ML ROCHE;15/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;14,54;BRL;1;C29407541878;D445
10001024;D050;;CLB ISE BAIXO HITACHI 30ML ROCHE;15/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;14,54;BRL;1;C29407541878;D445
10001034;D050;;CTR BIOQUIM PRECISET RF 5X1ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;122,48;BRL;1;C29407541878;D043
10001037;D050;;HIDROX SOD BASIC WASH 2X1.8L ROCHE;19/05/2020;ZROH;AC;FR;070;C;PD;3000;V;31,26;BRL;1;C29407541878;D344
10001038;D050;;RGT BARCODED TUBE BACT MGIT C/100 7ML BD;04/05/2020;ZROH;AC;KIT;056;A;ND;3000;V;1.437,00;BRL;1;C29407541878;D093
10001040;D050;;SOL H917 SMS FR MOD P C/840ML ROCHE;30/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;197,37;BRL;1;C29407541878;D050
10001045;D050;;SOL LIMP CELL II 2X2L ROCHE;15/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;45,50;BRL;1;C29407541878;D043
10001046;D050;;CLB CS PROLACTINA ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;133,73;BRL;1;C29407541878;D044
10001048;D050;;RGT IGE 100T ELEC ROCHE;13/05/2020;ZROH;AC;KIT;070;B;PD;3000;V;44,47;BRL;1;C29407541878;D050
10001049;D050;;CLB CS T3 ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;ZM;3000;V;55,74;BRL;1;C29407541878;D043
10001053;D050;;CLB CS TSH ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;ND;3000;V;32,92;BRL;1;C29407541878;D484
10001054;D050;;CLB CS LH FR ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;123,90;BRL;1;C29407541878;D386
10001055;D050;;CLB CS PROGESTERONA 2N 8ML ROCHE;22/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;119,57;BRL;1;C29407541878;D043
10001057;D050;;CLB CS CORTISOL R ELEC 8ML ROCHE;23/04/2020;ZROH;AC;KIT;070;C;ZM;3000;V;0,00;BRL;1;C29407541878;D489
10001060;D050;;CLB TIRAS MIDIT 50T ROCHE;19/05/2020;ZROH;AC;KIT;070;C;VV;3000;V;179,06;BRL;1;C29407541878;D359
10001061;D050;;FILT PROGARD TL MILLIPOR (DUPL) 10009469;12/02/2020;ZROH;AC;UN;056;C;ND;3020;V;2.772,44;BRL;1;C29407541878;D445
10001075;D050;;FILT OPTICAP TL MILLIPORE;20/02/2020;ZROH;AC;CX;056;C;ND;3020;V;0,00;BRL;1;C29407541878;D445
10001076;D050;;CUBETA EQUIPAM SATELITE STAGO;19/05/2020;ZROH;AC;CX;056;B;PD;3000;V;509,96;BRL;1;C29407541878;P023
10001077;D050;;CLB CS T4 2ND GEN ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;37,39;BRL;1;C29407541878;D043
10001080;D050;;CTR BIOQUIMIC SET 2ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;111,86;BRL;1;C29407541878;D050
10001083;D050;;CLB CFAS PROT HITACHI C/5 1ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;68,26;BRL;1;C29407541878;D474
10001086;D050;;RGT XPERT MTB/RIF 10T CEPHEID;20/05/2020;ZROH;AC;KIT;056;A;PD;3000;V;1.120,00;BRL;1;C29407541878;D217
10001090;D050;;CLORID ESMOLOL 10MG 10ML;15/05/2020;ZROH;MAT MED;AM;056;B;ND;3020;V;47,71;BRL;1;C29407541878;D121
10001091;D050;;CTR LIQUICHEK IMUNOLOGIA 3 NIVEIS;21/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;138,53;BRL;1;C29407541878;D019
10001092;D050;;SACO PATOLOG 220X180+40 (DUPL) 10016650;15/05/2020;ZROH;MAT MED;UN;056;C;ND;3020;V;0,16;BRL;1;C29407541878;D272
10001110;D050;;LACTOL LIMAO 50G 300ML LABORCLIN;20/05/2020;ZROH;MAT MED;FR;056;C;VV;3020;V;3,34;BRL;1;C29407541878;D050
10001111;D050;;AGUL C/ TRAVA ECLIP C/100 25X8 BD;19/05/2020;ZROH;MAT MED;CX;056;B;PD;3020;V;56,70;BRL;1;C29407541878;D050
10001112;D050;;AGUL C/100 C/TRAVA HIPODERMICA 25X7 BD;19/05/2020;ZROH;MAT MED;CX;056;C;PD;3020;V;56,70;BRL;1;C29407541878;D019
10001113;D050;;CTR TOXO IGM ARCHIT 4ML ABBOTT;12/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;127,58;BRL;1;C29407541878;D050
10001123;D050;;SOL THINPREP PRESER GINEC 20ML KOLPLAST;15/05/2020;ZROH;AC;UN;056;A;VV;3020;V;4,33;BRL;1;C29407541878;D173
10001134;D050;;RGT EL REA1 HBSAG II IMU 100T ROCHE;20/05/2020;ZROH;AC;KIT;070;B;ZM;3000;V;63,28;BRL;1;C29407541878;D648
10001137;D050;;MULTICOLLECT SPECIMEN (DUPL) 10012142;08/05/2020;ZROH;MAT MED;UN;056;B;ND;3020;V;3,60;BRL;1;C29407541878;D222
10001139;D050;;SERING P/BOMBA INJ MEDITRON ELS 65ML;21/05/2020;ZROH;RDI;UN;056;A;ZM;3020;V;49,00;BRL;1;C29407541878;D133
10001155;D050;;RGT SERASCAN DIANA 3 10ML GRIFOLS;24/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;0,00;BRL;1;C29407541878;D474
10001171;D050;;ANTICORP PHARM LYSE 10 BD;13/04/2020;ZROH;AC;FR;056;C;PD;3000;V;286,42;BRL;1;C29407541878;D093
10001175;D050;;RGT XPERT CDIFF IVD 10T CEPHEID;11/05/2020;ZROH;AC;KIT;056;A;PD;3000;V;1.250,00;BRL;1;C29407541878;D093
10001177;D050;;SOL DETERGENTE A ABBOTT;07/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;85,05;BRL;1;C29407541878;D050
10001179;D050;;RGT CALCIO AERO 1500T ABBOTT;07/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;170,10;BRL;1;C29407541878;X037
10001180;D050;;RGT UREIA NITROGENADA 1500T ABBOTT;01/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;162,00;BRL;1;C29407541878;D043
10001181;D050;;RGT FOFATASE ALC 1500T ABBOTT;03/04/2020;ZROH;AC;KIT;056;C;ND;3000;V;162,00;BRL;1;C29407541878;D407
10001182;D050;;RGT GGT AERO 1500T ABBOTT;12/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;162,00;BRL;1;C29407541878;X037
10001183;D050;;RGT CREATININA KINASE 1250T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;135,00;BRL;1;C29407541878;X001
10001185;D050;;RGT AMILASE 500T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;54,00;BRL;1;C29407541878;X002
10001186;D050;;RGT FOSFORO 2800T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;302,40;BRL;1;C29407541878;D116
10001187;D050;;RGT CREATININA 1875T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;212,63;BRL;1;C29407541878;D116
10001221;D050;;ANTICORP CD20 FITC BD;12/05/2020;ZROH;AC;FR;056;C;PD;3000;V;1.011,03;BRL;1;C29407541878;D044
