Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Nec.JUN/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Cons.JAN/2020;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10009620;ALG F416 KIT IMMU 10T PHADIA;2,000;2,000;0,000;KIT;132,52;265,04;0,000;0,000;ZROH;ZM;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;172;155;@0A@;2,000;986;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4954-01;
;D969;;10009620;ALG F416 KIT IMMU 10T PHADIA;1,000;1,000;0,000;KIT;132,52;132,52;0,000;0,000;ZROH;ZM;005;999,9;999,9;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;29;29;@0A@;1,000;996;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4954-01;
;D969;;10010142;MEIO CULT SHIGELLA DYSENT POLIV 2 PROBAC;0,000;0,000;0,000;KIT;164,10;0,00;0,036;0,000;ZROH;VV;005;0,0;111,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,375;0,375;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;239;267;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;463;
;DA04;;10010142;MEIO CULT SHIGELLA DYSENT POLIV 2 PROBAC;14,000;14,000;0,000;KIT;93,61;1.310,59;0,234;0,000;ZROH;PD;022;999,9;999,9;;;7;3;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;0,000;1,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;390;356;@0A@;12,675;975;@08@;0,000;0,0;;0,000;00;LIBERADO;463;
;DA04;;10014683;CHECK DEVICE MINI CUBE 1000T VYTRA;4,000;4,000;0,000;KIT;919,69;3.678,75;0,456;0,000;ZROH;PD;014;999,9;999,9;;;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;1,000;1,000;1,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;1,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;137;137;@0A@;4,000;968;@08@;0,000;0,0;;0,000;00;LIBERADO;DIE041106482EN;
;D969;;10014683;CHECK DEVICE MINI CUBE 1000T VYTRA;0,000;0,000;0,000;KIT;990,00;0,00;0,104;0,000;ZROH;VV;005;0,0;38,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,750;1,000;0,315;0,252;0,252;0,000;@3J@;;0;;;;0,000;0,000;;0,00;2,000;;0;0,00;0,00;;0,000;0,000;1,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;404;440;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;DIE041106482EN;
;DA04;;10008427;RGT REFERENCIA E HORIBA;0,000;0,000;0,000;KIT;1.288,60;0,00;0,000;0,000;ZROH;ND;002;0,0;999,0;;;19;17;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;103;103;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;A11A01741;
;DA04;;10009616;ALG D205 RECOMBI ACARO IMMU 10T PHADIA;5,000;5,000;0,000;KIT;132,52;662,60;0,594;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;2,000;7,000;2,000;0,000;4,000;12,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;75;187;@0A@;5,000;968;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4985-01;
;D969;;10009616;ALG D205 RECOMBI ACARO IMMU 10T PHADIA;11,600;11,600;0,000;KIT;132,53;1.537,37;0,336;0,000;ZROH;VV;005;99,9;138,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;1,650;2,200;2,750;2,024;2,024;2,530;@3J@;;0;;;;0,000;0,000;;0,00;3,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,900;1,200;1,200;2,000;2,000;2,600;2,400;0,800;;;;0,000;;;;0,000;;;;0,000;;;;1;29;@0A@;7,896;94;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4985-01;
;DA04;;10004361;ALG E4 CASPA VACA IMMU 16T PHADIA;1,000;1,000;0,000;KIT;37,79;37,79;0,000;0,000;ZROH;PD;001;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;1,000;7,000;0,000;4,000;0,000;0,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;25;61;@0A@;1,000;968;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4166-01;
;D969;;10004361;ALG E4 CASPA VACA IMMU 16T PHADIA;5,125;5,125;0,000;KIT;37,80;193,72;0,116;0,000;ZROH;VV;005;999,9;999,9;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,564;0,752;0,940;0,536;0,536;0,670;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,439;0,566;0,567;0,628;0,817;0,816;0,315;0,126;;;;0,000;;;;0,000;;;;0,000;;;;3;25;@0A@;5,125;996;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4166-01;
;DA04;;10009670;SACO AUTOCL 100L 80X100MM C/20 P.LABOR;61,000;52,000;0,000;PAC;79,47;4.847,72;24,840;0,000;ZROH;PD;022;24,9;38,0;;;7;3;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;39,000;32,000;38,000;31,000;31,000;35,000;@3J@;;0;;;;0,000;0,000;;0,00;144,000;;0;0,00;0,00;;11,000;12,000;43,000;30,000;36,000;52,000;43,000;45,000;52,000;24,000;22,000;13,000;;;;0,000;;;;0,000;;;;0,000;004;;;1;5;@08@;0,000;0;@08@;0,000;0,0;;9,000;00;LIBERADO;5208;
;D969;;10009670;SACO AUTOCL 100L 80X100MM C/20 P.LABOR;0,000;0,000;0,000;PAC;102,96;0,00;4,216;0,000;ZROH;VV;005;0,0;22,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;23,000;20,814;27,752;34,690;27,752;27,752;34,690;@3J@;;0;;;;0,000;0,000;;0,00;167,000;;0;0,00;0,00;;5,000;9,000;37,000;29,000;29,000;48,000;40,000;43,000;43,000;24,000;19,000;11,000;5300129043;13/01/2020;;4,000;5300129044;13/01/2020;;5,000;5500001368;13/01/2020;31/12/9999;6,000;;;;356;379;@08@;0,000;0;@0A@;9,000;9,0;@08@;0,000;00;LIBERADO;5208;
;D969;;10013642;CTR ANTI-HBC G2 PC 16X1,3ML ROCHE;0,000;0,000;0,000;UN;78,29;0,00;0,136;0,000;ZROH;VV;005;0,0;29,0;DA04;ARMAZEM-PE;2;0;2;B;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,501;0,668;1,534;1,600;1,600;2,000;@3J@;;0;;;;0,000;0,000;;0,00;8,000;;0;0,00;0,00;;2,000;0,000;0,000;1,000;2,000;0,000;0,000;2,000;0,000;0,000;1,000;1,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;369;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4927931190;
;DA04;;10013642;CTR ANTI-HBC G2 PC 16X1,3ML ROCHE;10,000;10,000;0,000;UN;78,29;782,90;0,532;0,000;ZROH;PD;022;999,9;999,9;;;11;7;4;B;Z1;1,000;0,000;0,000;1,000;0,000;014;Cobertura 14 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;1,000;1,000;1,000;2,000;2,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;2,000;2,000;0,000;1,000;2,000;0,000;0,000;2,000;0,000;0,000;1,000;1,000;;;;0,000;;;;0,000;;;;0,000;002;;;4;334;@0A@;10,000;975;@08@;0,000;0,0;;0,000;00;LIBERADO;4927931190;
;DA04;;10008414;CTR LIQUICHEK IMUNOLOGIA NV1;7,000;7,000;0,000;KIT;212,15;1.485,05;2,580;0,000;ZROH;PD;002;17,0;37,0;0020008122;BIO-RAD LABORATORIOS BRASIL LTDA;15;11;4;B;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;1,000;6,000;5,000;6,000;5,000;5,000;6,000;@3J@;1017566645;10;;30/01/2020;30/01/2020;1,000;0,000;;212,15;23,000;4600003577;180;212,15;1.500,00;;7,000;5,000;1,000;6,000;2,000;8,000;9,000;7,000;5,000;1,000;8,000;2,000;4500317258;13/01/2020;;1,000;;;;0,000;;;;0,000;001;;;8;6;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;591;
;DA04;;10008414;CTR LIQUICHEK IMUNOLOGIA NV1;7,000;7,000;0,000;KIT;212,15;1.485,05;2,580;0,000;ZROH;PD;002;17,0;37,0;0020008122;BIO-RAD LABORATORIOS BRASIL LTDA;15;11;4;B;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;1,000;6,000;5,000;6,000;5,000;5,000;6,000;@3J@;1017566646;10;;30/01/2020;;3,000;0,000;;636,45;23,000;4600003577;180;212,15;1.500,00;;7,000;5,000;1,000;6,000;2,000;8,000;9,000;7,000;5,000;1,000;8,000;2,000;4500317258;13/01/2020;;1,000;;;;0,000;;;;0,000;001;;;8;6;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;591;
;D969;;10008414;CTR LIQUICHEK IMUNOLOGIA NV1;0,000;0,000;0,000;KIT;212,15;0,00;0,816;0,000;ZROH;VV;005;0,0;20,0;DA04;ARMAZEM-PE;0;0;0;B;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;4,000;4,749;5,068;6,335;5,068;5,068;6,335;@3J@;;0;;;;0,000;0,000;;0,00;30,000;;0;0,00;0,00;;5,000;1,000;1,000;9,000;2,000;8,000;9,000;7,000;5,000;1,000;8,000;2,000;5500001368;13/01/2020;31/12/9999;2,000;5500001368;16/01/2020;31/12/9999;1,000;5500001368;21/01/2020;31/12/9999;1,000;;;;235;267;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;591;
;DA04;;10008413;RGT FOSFORO CP 100T HORIBA;2,000;2,000;0,000;KIT;34,67;69,34;0,000;0,000;ZROH;ND;002;999,9;999,9;;;19;17;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;347;@0A@;2,000;981;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;A11A01665;
;D969;;10010070;MEIO CULT SALMONELA POLIVAL SOSAP PROBAC;0,000;0,000;0,000;KIT;103,65;0,00;0,292;0,000;ZROH;VV;005;0,0;27,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;1,950;1,850;2,000;1,600;1,600;1,600;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;0,00;;0,000;0,000;2,000;3,000;1,000;0,000;5,000;0,000;0,000;3,000;1,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;5500001368;20/01/2020;31/12/9999;1,000;;;;0,000;;;;239;267;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;457;
;DA04;;10010070;MEIO CULT SALMONELA POLIVAL SOSAP PROBAC;6,000;6,000;0,000;KIT;87,80;526,77;1,602;0,000;ZROH;PD;022;43,0;67,0;;;7;3;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;3,000;2,000;2,000;1,000;2,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;2,000;0,000;2,000;0,000;1,000;0,000;5,000;0,000;0,000;3,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;28;22;@0A@;1,602;18;@08@;0,000;0,0;;0,000;00;LIBERADO;457;
;D969;;10013042;CLB VITAMIN D TOT G2 ELEC ROCHE;0,000;0,000;0,000;KIT;714,86;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;7464240190;10001317
;DA04;;10013042;CLB VITAMIN D TOT G2 ELEC ROCHE;0,000;0,000;0,000;KIT;714,86;0,00;0,000;0,000;ZROH;ZM;022;0,0;999,0;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;7464240190;10001317
;D969;;10013041;CTR VITAMIN D TOT G2 ELEC ROCHE;0,000;0,000;0,000;KIT;130,72;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;7464266190;
;DA04;;10013041;CTR VITAMIN D TOT G2 ELEC ROCHE;0,000;0,000;0,000;KIT;0,00;0,00;0,000;0,000;ZROH;ZM;022;0,0;999,0;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;46;245;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;7464266190;
;D969;;10010649;ALG PHADIATOP IMMU 48T PHADIA;0,000;0,000;0,000;KIT;335,13;0,00;0,000;0,000;ZROH;VV;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;356;371;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4510-35;
;DA04;;10010649;ALG PHADIATOP IMMU 48T PHADIA;0,000;0,000;0,000;KIT;335,13;0,00;0,000;0,000;ZROH;PD;001;0,0;999,0;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;18;18;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;14-4510-35;
;DA04;;10012935;NEEDLE N2 V2 STAGO;0,000;0,000;0,000;UN;934,91;0,00;0,000;0,000;ZROH;ZM;002;0,0;999,0;;;20;18;2;;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;39250;
;DA04;;10012934;NEEDLE N1 PIERCING STA-R A STAGO;0,000;0,000;0,000;UN;4.039,38;0,00;0,000;0,000;ZROH;ZM;002;0,0;999,0;;;20;18;2;;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;165;172;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;39164;
;D969;;10010640;RGT TGO/AST ADVIA C/6 4032T 68ML SIEMENS;0,000;0,000;0,000;KIT;392,53;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;81;81;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;10341132;
;DA04;;10010640;RGT TGO/AST ADVIA C/6 4032T 68ML SIEMENS;0,000;0,000;0,000;KIT;392,54;0,00;0,000;0,000;ZROH;PD;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;203;402;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10341132;
;DA04;;10012406;CLB CS PROGESTERONA 3N 8ML ROCHE;0,000;0,000;0,000;KIT;0,00;0,00;0,000;0,000;ZROH;ZM;022;0,0;999,0;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;103;103;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;7092547190;
;D969;;10012406;CLB CS PROGESTERONA 3N 8ML ROCHE;0,000;0,000;0,000;KIT;117,60;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;7092547190;
;D969;;10014238;PROCELL M G2 ELEC E2G 2X2L ROCHE;0,000;0,000;0,000;UN;35,42;0,00;9,188;0,000;ZROH;VV;005;0,0;13,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;31,000;45,375;60,500;75,625;60,500;60,500;75,625;@3J@;;0;;;;0,000;0,000;;0,00;363,000;;0;0,00;0,00;;22,000;22,000;64,000;59,000;53,000;69,000;74,000;70,000;81,000;73,000;54,000;16,000;5500001368;13/01/2020;31/12/9999;13,000;5500001368;14/01/2020;31/12/9999;3,000;5500001368;15/01/2020;31/12/9999;3,000;;;;356;368;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;6908799190;
;DA04;;10014238;PROCELL M G2 ELEC E2G 2X2L ROCHE;75,000;75,000;0,000;UN;35,42;2.656,50;43,524;0,000;ZROH;PD;022;19,3;40,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;22,000;55,000;60,000;76,000;60,000;59,000;73,000;@3J@;1017562444;10;;31/01/2020;31/01/2020;7,000;0,000;;247,94;275,000;4600003641;8030;35,42;2.000,00;;22,000;22,000;64,000;59,000;53,000;69,000;74,000;70,000;81,000;73,000;54,000;16,000;4500315074;03/01/2020;;11,000;4500318625;24/01/2020;;11,000;;;;0,000;008;;;4;18;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;6908799190;
;DA04;;10014238;PROCELL M G2 ELEC E2G 2X2L ROCHE;75,000;75,000;0,000;UN;35,42;2.656,50;43,524;0,000;ZROH;PD;022;19,3;40,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;22,000;55,000;60,000;76,000;60,000;59,000;73,000;@3J@;1017562445;10;;31/01/2020;;21,000;0,000;;743,82;275,000;4600003641;8030;35,42;2.000,00;;22,000;22,000;64,000;59,000;53,000;69,000;74,000;70,000;81,000;73,000;54,000;16,000;4500315074;03/01/2020;;11,000;4500318625;24/01/2020;;11,000;;;;0,000;008;;;4;18;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;6908799190;
